0.0174533,3.89859,-1.66713,1.20652,-120.957,-75.6786,903.27,-120.957,-75.6786,903.27,-116.593,-65.4843,753.68
0.0174533,4.44031,-3.38486,1.0109,-119.943,-76.6203,905.692,-119.943,-76.6203,905.692,-111.087,-65.0275,756.403
0.0174533,3.7006,-2.48267,0.894839,-120.823,-75.4265,906.59,-120.823,-75.4265,906.59,-114.325,-65.7541,757.043
0.0174533,6.81055,0.946724,1.60877,-121.601,-71.65,903.466,-121.601,-71.65,903.466,-124.079,-53.8644,754.545
0.0174533,5.83657,-0.105092,1.90969,-121.598,-71.7876,903.082,-121.598,-71.7876,903.082,-121.323,-56.5339,753.859
0.0174533,3.16352,0.136996,0.727797,-121.09,-77.2625,903.104,-121.09,-77.2625,903.104,-121.449,-68.9846,753.333
0.0174533,1.99232,0.411566,0.0787992,-122.535,-78.744,906.294,-122.535,-78.744,906.294,-123.613,-73.5293,756.389
0.0174533,1.97775,3.53269,-0.379855,-125.372,-77.459,906.272,-125.372,-77.459,906.272,-134.615,-72.2921,756.647
0.0174533,1.72027,1.80595,-0.0356866,-124.315,-77.3848,906.79,-124.315,-77.3848,906.79,-129.042,-72.884,756.932
0.0174533,2.62396,-0.551338,0.558014,-122.591,-75.7185,906.334,-122.591,-75.7185,906.334,-121.148,-68.8517,756.498
0.0174533,1.82968,0.0292039,-0.412568,-122.932,-77.5551,906.374,-122.932,-77.5551,906.374,-123.009,-72.7658,756.451
0.0174533,1.87098,-0.304871,0.286659,-121.705,-77.4727,906.861,-121.705,-77.4727,906.861,-120.907,-72.5754,756.943
*************************************************************
0.0174533,1.75258,-0.663126,1.20341,-120.207,-77.6486,907.118,-120.207,-77.6486,907.118,-118.471,-73.0614,757.198
0.0174533,2.09017,-0.809737,1.0254,-120.593,-77.6082,906.867,-120.593,-77.6082,906.867,-118.473,-72.1379,756.982
0.0174533,3.23963,-1.71583,0.772951,-120.843,-76.6722,906.915,-120.843,-76.6722,906.915,-116.352,-68.1992,757.221
0.0174533,0.487309,-0.339813,0.199963,-121.714,-78.7992,907.547,-121.714,-78.7992,907.547,-120.824,-77.5235,757.555
0.0174533,1.73865,-0.899268,0.107801,-121.402,-77.5521,908.216,-121.402,-77.5521,908.216,-119.048,-73.0016,758.303
0.0174533,1.8579,-3.9263,0.53439,-119.588,-78.8713,907.345,-119.588,-78.8713,907.345,-109.317,-74.0196,757.776
0.0174533,-0.08004,-13.7787,0.937557,-105.99,-79.8418,908.504,-105.99,-79.8418,908.504,-70.2643,-80.0453,762.82
0.0174533,1.87064,-11.772,1.01476,-105.63,-79.7201,907.291,-105.63,-79.7201,907.291,-75.0273,-74.9267,760.524
0.0174533,0.616332,-12.3912,0.344051,-103.658,-81.3426,906.817,-103.658,-81.3426,906.817,-71.47,-79.7667,760.32
*************************************************************1111111111111111111
0.0174533,1.12487,-13.7537,1.42604,-103.407,-81.4361,906.892,-103.407,-81.4361,906.892,-67.745,-78.5758,761.221
0.0174533,0.746594,-13.6664,1.07949,-103.639,-81.0537,907.207,-103.639,-81.0537,907.207,-68.1982,-79.1545,761.466
0.0174533,0.600458,-14.7731,0.796097,-102.528,-81.0615,907.082,-102.528,-81.0615,907.082,-64.2793,-79.5415,762.048
0.0174533,-1.55521,-14.5137,1.08179,-102.676,-83.2777,906.763,-102.676,-83.2777,906.763,-65.0841,-87.2188,761.604
0.0174533,-0.0847267,-13.0566,1.21316,-103.344,-82.385,906.555,-103.344,-82.385,906.555,-69.4572,-82.6011,760.433
0.0174533,0.0262147,-14.8907,0.799746,-102.488,-82.293,906.789,-102.488,-82.293,906.789,-63.9413,-82.2267,761.827
0.0174533,-0.0662627,-8.12042,1.025,-112.24,-80.4747,903.691,-112.24,-80.4747,903.691,-91.0514,-80.6464,755.195
0.0174533,-1.99793,-5.78959,1.03662,-115.235,-81.8381,903.939,-115.235,-81.8381,903.939,-100.103,-87.0409,754.794
0.0174533,-1.67145,-7.90862,1.20057,-113.167,-82.0582,903.988,-113.167,-82.0582,903.988,-92.5276,-86.3918,755.478
0.0174533,-3.21195,-6.57685,0.75882,-114.438,-84.0798,904.5,-114.438,-84.0798,904.5,-97.2577,-92.4289,755.721
*************************************************************2222222222222222
0.0174533,-0.381129,-7.87334,1.18752,-116.306,-81.3394,903.06,-116.306,-81.3394,903.06,-95.7581,-82.3278,754.478
0.0174533,0.552616,-8.20209,1.38322,-117.764,-81.1442,902.105,-117.764,-81.1442,902.105,-96.3638,-79.7123,753.647
0.0174533,0.112223,-6.63228,1.84682,-118.437,-81.7315,899.513,-118.437,-81.7315,899.513,-101.113,-81.4397,750.517
0.0174533,-0.596934,-6.66377,0.335344,-117.359,-82.5979,898.246,-117.359,-82.5979,898.246,-99.9525,-84.1501,749.268
0.0174533,-0.262811,-5.02384,0.989052,-116.339,-81.2901,899.404,-116.339,-81.2901,899.404,-103.203,-81.9755,749.981
0.0174533,1.51027,-4.38853,1.09107,-118.339,-78.364,899.155,-118.339,-78.364,899.155,-106.861,-74.4221,749.647
