0.0174533,-0.415055,-4.10728,0.11232,-55.3869,-90.5983,875.289,-55.3869,-90.5983,875.289,-44.6433,-91.6821,725.679
0.0174533,-1.27623,-4.19941,0.274021,-54.3439,-90.9352,878.546,-54.3439,-90.9352,878.546,-43.3598,-94.2671,728.986
0.0174533,0.89695,-4.17505,0.185316,-54.5112,-89.7659,878.241,-54.5112,-89.7659,878.241,-43.5906,-87.424,728.658
0.0174533,-0.111211,-5.12931,0.154982,-54.6003,-90.5139,877.928,-54.6003,-90.5139,877.928,-41.1897,-90.8039,728.529
0.0174533,-0.255886,-0.587684,-0.0158818,-55.4181,-90.363,878.184,-55.4181,-90.363,878.184,-53.8795,-91.0329,728.194
0.0174533,1.36643,0.125205,0.82434,-56.2389,-88.9838,876.804,-56.2389,-88.9838,876.804,-56.5666,-85.4069,726.847
0.0174533,0.0182646,-1.17881,0.322077,-56.1727,-90.5789,877.038,-56.1727,-90.5789,877.038,-53.0868,-90.5311,727.07
************************************************************* FRONTAL
0.0174533,1.71693,-1.51719,0.258993,-55.5814,-89.2273,877.34,-55.5814,-89.2273,877.34,-51.6099,-84.7346,727.46
0.0174533,1.46109,-2.99926,0.788942,-55.1683,-89.9216,876.606,-55.1683,-89.9216,876.606,-47.3198,-86.1021,726.86
0.0174533,-0.933058,-1.02627,0.334928,-55.438,-91.1634,877.244,-55.438,-91.1634,877.244,-52.7514,-93.6057,727.288
0.0174533,-0.812809,-1.96295,0.6175,-54.4086,-91.6198,876.207,-54.4086,-91.6198,876.207,-49.2706,-93.7464,726.311
0.0174533,-0.146353,-2.40579,0.484168,-54.0809,-89.9398,875.37,-54.0809,-89.9398,875.37,-47.7844,-90.3227,725.502
0.0174533,0.0603475,-7.36655,1.67408,-50.7834,-90.698,872.5,-50.7834,-90.698,872.5,-31.5509,-90.5413,723.738
0.0174533,-2.04388,-18.2151,1.09208,-45.0256,-95.6063,869.619,-45.0256,-95.6063,869.619,1.8623,-100.688,727.226
0.0174533,1.14526,-19.1849,2.07854,-47.0706,-94.5475,869.051,-47.0706,-94.5475,869.051,2.22211,-91.7159,727.41
0.0174533,-0.577291,-20.8202,2.35427,-44.0134,-95.6264,869.885,-44.0134,-95.6264,869.885,9.302,-97.039,729.687
0.0174533,-0.616946,-19.3203,2.40082,-45.0129,-95.8796,870.177,-45.0129,-95.8796,870.177,4.61456,-97.4037,728.632
0.0174533,-1.36608,-19.4137,1.7523,-43.3018,-96.8219,871.037,-43.3018,-96.8219,871.037,6.55619,-100.195,729.605
*************************************************************11111111111
0.0174533,-0.788137,-20.1704,1.53927,-40.8053,-94.5458,870.396,-40.8053,-94.5458,870.396,10.9167,-96.4825,729.608
0.0174533,-0.451233,-20.2814,2.3295,-39.1196,-96.4068,870.611,-39.1196,-96.4068,870.611,12.875,-97.5149,729.915
0.0174533,0.744258,-17.214,1.65495,-40.8264,-91.3883,869.746,-40.8264,-91.3883,869.746,3.56479,-89.5271,726.478
0.0174533,-0.781558,-18.9381,1.4299,-41.8007,-96.1543,870.307,-41.8007,-96.1543,870.307,6.88118,-98.0896,728.44
0.0174533,-0.592125,-19.6722,1.89539,-39.561,-97.0695,869.666,-39.561,-97.0695,869.666,10.9349,-98.5291,728.429
0.0174533,-3.04044,-21.8587,0.993675,-37.3937,-98.5066,868.493,-37.3937,-98.5066,868.493,18.4541,-105.891,729.474
0.0174533,-3.10876,-20.5152,1.12175,-39.2787,-98.9052,869.143,-39.2787,-98.9052,869.143,13.2896,-106.524,728.863
0.0174533,-1.215,-9.71337,1.99681,-50.1008,-92.6626,869.028,-50.1008,-92.6626,869.028,-24.7929,-95.7976,721.211
0.0174533,-0.426159,-3.54925,1.0533,-55.3647,-91.2318,871.861,-55.3647,-91.2318,871.861,-46.0787,-92.3454,722.152
0.0174533,0.170743,-5.95491,1.22008,-53.1623,-90.4725,872.545,-53.1623,-90.4725,872.545,-37.6004,-90.0279,723.355
0.0174533,0.836723,-2.24726,1.33102,-55.5803,-90.0008,871.418,-55.5803,-90.0008,871.418,-49.6985,-87.8121,721.549
*************************************************************22222222222222
0.0174533,-0.645937,-3.44328,1.11992,-55.5413,-90.9129,873.199,-55.5413,-90.9129,873.199,-46.5323,-92.6009,723.48
